Month,usg_apt,fg_apt,carrier,type,Scheduled
6,MIA,IBZ,VJT,Passengers,0
6,GEG,YVR,14Q,Passengers,0
6,FRG,BCN,VJT,Passengers,0
6,SAN,BHX,VJT,Passengers,0
6,MIA,MAD,VJT,Passengers,0
6,FTW,BDA,3EQ,Passengers,0
6,HPN,PRN,VJT,Passengers,0
6,PBI,CXY,2LQ,Passengers,0
6,PIT,YYZ,13Q,Passengers,0
6,VNY,NCE,3EQ,Passengers,0
6,BFI,PPT,VJT,Passengers,0
6,TEB,PRG,LXQ,Passengers,0
6,DEN,YXE,14Q,Passengers,0
6,EWR,YQX,LF,Passengers,0
6,LKE,BC5,KAH,Passengers,0
6,BED,FAB,15Q,Passengers,0
6,FRG,VIE,VJT,Passengers,0
6,SAN,YVR,14Q,Passengers,0
6,LAX,ARN,VJT,Passengers,0
6,BOS,YUL,04Q,Passengers,0
6,BOS,MAD,GEQ,Passengers,0
6,LNA,BS3,2LQ,Passengers,0
6,LEX,YYZ,13Q,Passengers,0
6,MIA,PGF,VJT,Passengers,0
6,KEH,YBW,KAH,Passengers,0
6,STT,PLS,2AQ,Passengers,0
6,INL,MUC,VJT,Passengers,0
6,MIA,FLR,VJT,Passengers,0
6,BOS,SXM,2AQ,Passengers,0
6,TEB,YCL,04Q,Passengers,0
6,IAD,YYZ,13Q,Passengers,0
6,CHA,YYZ,13Q,Passengers,0
6,IAD,WAW,VJT,Passengers,0
6,TEB,EAS,VJT,Passengers,0
6,TEB,YYZ,27Q,Passengers,0
6,IAD,DBV,VJT,Passengers,0
6,LAX,AMS,VJT,Passengers,0
6,TEB,BQH,36Q,Passengers,0
6,BED,LTN,VJT,Passengers,0
6,PWK,YVR,15Q,Passengers,0
6,SJU,AXA,04Q,Passengers,0
6,TVL,PSA,VJT,Passengers,0
6,FLL,NAS,27Q,Passengers,0
6,MIA,VKO,VJT,Passengers,0
6,ACK,SCL,0CQ,Passengers,0
6,LAX,LBG,1XQ,Passengers,0
6,VNY,YYC,3EQ,Passengers,0
6,BOI,YVR,14Q,Passengers,0
6,BED,YYZ,13Q,Passengers,0
6,ANC,TSA,VJT,Passengers,0
6,GRB,YYZ,13Q,Passengers,0
6,STP,YYZ,13Q,Passengers,0
6,PBI,ELH,2LQ,Passengers,0
6,HOU,MAD,GEQ,Passengers,0
6,EWR,YYZ,04Q,Passengers,0
6,ZZZ,YBW,KAH,Passengers,0
6,HNL,HND,VJT,Passengers,0
6,ZZZ,TYM,2LQ,Passengers,0
6,CLT,YYZ,13Q,Passengers,0
6,HPN,YYZ,13Q,Passengers,0
6,MCO,YUL,13Q,Passengers,0
6,SNA,YVR,14Q,Passengers,0
6,FLL,CCZ,2LQ,Passengers,0
6,ORD,CIA,VJT,Passengers,0
6,ACK,YYZ,13Q,Passengers,0
6,BCT,NAS,2LQ,Passengers,0
6,SFO,SJD,VJT,Passengers,0
6,PDK,YAM,LF,Passengers,0
6,LAS,YYZ,13Q,Passengers,0
6,TEB,YFC,04Q,Passengers,0
6,TEB,SAW,1XQ,Passengers,0
6,HOU,TLC,GEQ,Passengers,0
6,PBI,TRN,VJT,Passengers,0
6,CHS,BRU,0Q,Passengers,0
6,BGR,GVA,SVW,Passengers,0
6,BOS,YQI,04Q,Passengers,0
6,TEB,LBG,1XQ,Passengers,0
6,BGR,CAI,24Q,Passengers,0
6,IAH,MAD,GEQ,Passengers,0
6,TEB,LIN,VJT,Passengers,0
6,MEM,YUL,27Q,Passengers,0
6,JAX,DUS,3EQ,Passengers,0
6,PBI,DUS,3EQ,Passengers,0
6,TEB,MXP,VJT,Passengers,0
6,ANC,NRT,0QQ,Passengers,0
6,SAT,HHN,5Y,Passengers,0
6,TEB,PSA,VJT,Passengers,0
6,LAX,BRU,GCQ,Passengers,0
6,ORL,BFS,2UQ,Passengers,0
6,VNY,NCE,VJT,Passengers,0
6,HPN,YCL,04Q,Passengers,0
6,FOK,LTN,VJT,Passengers,0
6,EWR,YYZ,13Q,Passengers,0
6,PIE,SEN,IFQ,Passengers,0
6,HPN,YQA,04Q,Passengers,0
6,TTN,MLA,VJT,Passengers,0
6,MIA,NAS,27Q,Passengers,0
6,HPN,LHR,VJT,Passengers,0
6,TTN,KLX,VJT,Passengers,0
6,HPN,EDI,VJT,Passengers,0
6,KLW,YPR,I4,Passengers,0
6,LAX,BRU,0Q,Passengers,0
6,MIA,BOG,VJT,Passengers,0
6,MIA,ASD,2LQ,Passengers,0
6,MIA,UIO,VJT,Passengers,0
6,MPB,BIM,2LQ,Passengers,0
6,MPB,GHC,2LQ,Passengers,0
6,LAX,YYZ,13Q,Passengers,0
6,LAX,STN,VJT,Passengers,0
6,PDX,YVR,14Q,Passengers,0
6,LAX,RTM,15Q,Passengers,0
6,LAX,MAN,GCQ,Passengers,0
6,PWK,NCE,15Q,Passengers,0
6,LAS,BTS,2AQ,Passengers,0
6,SAA,BMA,VJT,Passengers,0
6,BOS,YYR,IFQ,Passengers,0
6,IND,FAB,VJT,Passengers,0
6,IAH,SCL,0CQ,Passengers,0
6,HVN,YYZ,13Q,Passengers,0
6,SJC,ERF,LF,Passengers,0
6,HPN,ZBF,04Q,Passengers,0
6,SJC,YVR,14Q,Passengers,0
6,HPN,SNN,VJT,Passengers,0
6,BED,SNN,VJT,Passengers,0
6,AUS,TIJ,27Q,Passengers,0
6,TEB,AMS,VJT,Passengers,0
6,TEB,BTS,2AQ,Passengers,0
6,TEB,GVA,VJT,Passengers,0
6,TEB,IBZ,VJT,Passengers,0
6,TEB,LBG,0WQ,Passengers,0
6,TEB,NCE,GEQ,Passengers,0
6,TEB,RKE,15Q,Passengers,0
6,TEB,YYZ,04Q,Passengers,0
6,TEB,ZRH,LDQ,Passengers,0
6,FOK,LPL,VJT,Passengers,0
6,VNY,OSL,15Q,Passengers,0
6,ASE,LTN,VJT,Passengers,0
6,FLL,GGT,2LQ,Passengers,0
6,PHL,YYR,IFQ,Passengers,0
6,TEB,CAG,VJT,Passengers,0
6,OPF,BS3,2LQ,Passengers,0
6,CLT,LBG,15Q,Passengers,0
6,BGR,LTN,SVW,Passengers,0
6,BOS,GVA,17Q,Passengers,0
6,ORD,KEF,IFQ,Passengers,0
6,EWB,YTZ,04Q,Passengers,0
6,RNO,YVR,13Q,Passengers,0
6,MIA,PLS,27Q,Passengers,0
6,LWM,YZV,04Q,Passengers,0
6,TEB,GVA,17Q,Passengers,0
6,ROC,FAB,2UQ,Passengers,0
6,TEB,YUL,27Q,Passengers,0
6,LAS,YYR,IFQ,Passengers,0
6,ORD,MNL,VJT,Passengers,0
6,LAS,YOW,13Q,Passengers,0
6,TEB,LBG,VJT,Passengers,0
6,SAA,ARN,VJT,Passengers,0
6,KEH,ZNA,KAH,Passengers,0
6,TEB,LTN,SVW,Passengers,0
6,BOS,STN,1UQ,Passengers,0
6,BOS,STN,IFQ,Passengers,0
6,LAX,YYC,27Q,Passengers,0
6,HOU,YYR,IFQ,Passengers,0
6,HPN,BXO,CAZ,Passengers,0
6,DAL,LTN,VJT,Passengers,0
6,PBI,ZRH,CAZ,Passengers,0
6,CMH,YHM,13Q,Passengers,0
6,ATL,YYZ,LF,Passengers,0
6,BDR,YUL,04Q,Passengers,0
6,PHL,KEF,IFQ,Passengers,0
6,HPN,BQH,VJT,Passengers,0
6,BGR,SNN,1UQ,Passengers,0
6,PHL,YQX,IFQ,Passengers,0
6,STL,OSL,VJT,Passengers,0
6,KTN,YVR,14Q,Passengers,0
6,HOU,BGA,13Q,Passengers,0
6,HOU,MDE,13Q,Passengers,0
6,BJC,YVR,14Q,Passengers,0
6,BNA,HND,VJT,Passengers,0
6,HOU,YVR,13Q,Passengers,0
6,SMF,HKG,VJT,Passengers,0
6,HPN,CIA,VJT,Passengers,0
6,BOS,BMA,15Q,Passengers,0
6,HPN,SXM,27Q,Passengers,0
6,FRG,YYZ,14Q,Passengers,0
6,SJC,GVA,VJT,Passengers,0
6,HYA,YTZ,04Q,Passengers,0
6,TEB,BMA,VJT,Passengers,0
6,TEB,BQH,VJT,Passengers,0
6,TEB,BRU,27Q,Passengers,0
6,TEB,CIA,VJT,Passengers,0
6,IAD,KEF,IFQ,Passengers,0
6,IAD,PMI,GEQ,Passengers,0
6,TEB,EDI,VJT,Passengers,0
6,IAD,TLC,GEQ,Passengers,0
6,SDF,YUL,NLQ,Passengers,0
6,SCF,YQR,13Q,Passengers,0
6,IAH,YYC,GEQ,Passengers,0
6,BTV,YYC,27Q,Passengers,0
6,TEB,SXF,VJT,Passengers,0
6,RSJ,YVR,KAH,Passengers,0
6,RDU,ZRH,CAZ,Passengers,0
6,TPA,MHH,2LQ,Passengers,0
6,FOK,MLH,27Q,Passengers,0
6,TPA,YYZ,13Q,Passengers,0
6,PVD,ON1,13Q,Passengers,0
6,PVD,YYZ,13Q,Passengers,0
6,ERI,YYZ,13Q,Passengers,0
6,EKO,YVR,14Q,Passengers,0
6,EFD,BMA,2UQ,Passengers,0
6,PHL,YYZ,13Q,Passengers,0
6,TYS,YUL,13Q,Passengers,0
6,VNY,LBG,2UQ,Passengers,0
6,VNY,YYC,27Q,Passengers,0
6,T8X,YYZ,3EQ,Passengers,0
6,PBI,YYZ,13Q,Passengers,0
6,PBI,SMA,10Q,Passengers,0
6,LAX,YVR,14Q,Passengers,0
6,ZZZ,YWH,KAH,Passengers,0
6,APC,YYJ,14Q,Passengers,0
6,ZZZ,ZNA,KAH,Passengers,0
6,ANC,TPE,5Y,Passengers,0
6,FOK,BMA,15Q,Passengers,0
6,ANC,NRT,VJT,Passengers,0
6,OXC,BOD,0Q,Passengers,0
6,ORF,PDL,IFQ,Passengers,0
6,ANC,HAN,15Q,Passengers,0
6,AID,AEP,GEQ,Passengers,0
6,ADQ,YVR,14Q,Passengers,0
6,OAK,YYJ,14Q,Passengers,0
6,MPB,TCB,2LQ,Passengers,0
6,MMU,YHM,04Q,Passengers,0
6,MIA,YVR,VJT,Passengers,0
6,MIA,YQX,GL,Passengers,0
6,BDL,YYR,IFQ,Passengers,0
6,AVL,YYZ,13Q,Passengers,0
6,BED,YUL,04Q,Passengers,0
6,BFI,KEF,0QQ,Passengers,0
6,FRG,GVA,26Q,Passengers,0
6,DEN,PSA,VJT,Passengers,0
6,LKE,B2C,KAH,Passengers,0
6,HPN,YYZ,04Q,Passengers,0
6,HPN,YUL,NLQ,Passengers,0
6,BOS,GVA,VJT,Passengers,0
6,EWR,VKO,PP,Passengers,0
6,SJU,SXM,2LQ,Passengers,0
6,AFW,LBG,37Q,Passengers,0
6,BED,SCL,0CQ,Passengers,0
6,STL,CIA,VJT,Passengers,0
6,MVY,YUL,04Q,Passengers,0
6,AVL,YUL,13Q,Passengers,0
6,GTF,YEG,14Q,Passengers,0
6,BFI,BLL,15Q,Passengers,0
6,BGR,DUB,13Q,Passengers,0
6,TEB,YUL,VJT,Passengers,0
6,EWR,BLE,IFQ,Passengers,0
6,GTF,HEL,VJT,Passengers,0
6,SBA,HEL,VJT,Passengers,0
6,BOS,SNN,VJT,Passengers,0
6,FRG,YVR,14Q,Passengers,0
6,UGN,EDI,VJT,Passengers,0
6,PWK,YQX,2RQ,Passengers,0
6,IAD,BLL,15Q,Passengers,0
6,SFO,PSA,VJT,Passengers,0
6,TEB,BMA,15Q,Passengers,0
6,BOS,LTN,IFQ,Passengers,0
6,PWK,YYT,2RQ,Passengers,0
6,PDK,YUL,LF,Passengers,0
6,CRW,NAS,27Q,Passengers,0
6,SJC,BDA,13Q,Passengers,0
6,EWR,NCE,36Q,Passengers,0
6,RDU,GVA,CAZ,Passengers,0
6,RDU,GVA,LF,Passengers,0
6,TEB,GCM,VJT,Passengers,0
6,TEB,ZRH,CAZ,Passengers,0
6,DAY,LTN,IFQ,Passengers,0
6,RSJ,CXH,KAH,Passengers,0
6,TEB,YYR,IFQ,Passengers,0
6,SJC,SJO,VJT,Passengers,0
6,TEB,HEL,VJT,Passengers,0
6,OXC,LBG,27Q,Passengers,0
6,BDL,YUL,27Q,Passengers,0
6,FLL,BS1,2LQ,Passengers,0
6,ANC,MUC,15Q,Passengers,0
6,ANC,KEF,IFQ,Passengers,0
6,BFI,YVR,KAH,Passengers,0
6,HNL,GMP,VJT,Passengers,0
6,FRG,YUL,26Q,Passengers,0
5,JFK,LHR,BA,Passengers,114438
5,JFK,CDG,AF,Passengers,85284
5,JFK,LHR,VS,Passengers,82378
5,LGA,YYZ,AC,Passengers,77689
5,DFW,CUN,AA,Passengers,61021
5,ATL,CUN,DL,Passengers,59229
5,DTW,AMS,DL,Passengers,57934
5,BOS,LHR,BA,Passengers,55189
5,JFK,DXB,EK,Passengers,54666
5,LAX,YYZ,AC,Passengers,53878
5,DFW,LHR,AA,Passengers,53174
5,MIA,PTY,CM,Passengers,53089
5,JFK,SVO,SU,Passengers,52882
5,LGA,YYZ,WS,Passengers,52712
5,ORD,LHR,AA,Passengers,51868
5,EWR,LHR,UA,Passengers,51522
5,JFK,LHR,AA,Passengers,51454
5,SFO,HKG,CX,Passengers,51377
5,JFK,STI,B6,Passengers,51357
5,ATL,YYZ,DL,Passengers,50982
5,MIA,LHR,BA,Passengers,50762
5,LAX,TPE,BR,Passengers,50752
5,JFK,IST,TK,Passengers,50590
5,SFO,TPE,BR,Passengers,50037
5,IAH,CUN,UA,Passengers,49416
5,ATL,AMS,DL,Passengers,48161
5,JFK,HKG,CX,Passengers,48145
5,JFK,FRA,LH,Passengers,47932
5,LAX,HKG,CX,Passengers,47753
5,MCO,LGW,VS,Passengers,47175
5,JFK,AMS,KL,Passengers,47171
5,JFK,SDQ,B6,Passengers,47069
5,LAX,PEK,CA,Passengers,46915
5,LAX,CDG,AF,Passengers,46387
5,MSP,AMS,DL,Passengers,46212
5,LAX,LHR,BA,Passengers,45806
5,MIA,CUN,AA,Passengers,45325
5,JFK,ICN,KE,Passengers,44464
5,JFK,FCO,AZ,Passengers,43808
5,JFK,LGW,DI,Passengers,43753
5,LAX,MNL,PR,Passengers,42720
5,MIA,HAV,AA,Passengers,42573
5,LAX,ICN,OZ,Passengers,42560
5,MCO,PTY,CM,Passengers,42128
5,LAX,ICN,KE,Passengers,42015
5,ATL,CDG,AF,Passengers,41905
5,SFO,YYZ,AC,Passengers,41008
5,ORD,LHR,BA,Passengers,41038
5,MIA,GRU,JJ,Passengers,40983
5,SFO,LHR,BA,Passengers,40494
5,HNL,NRT,JL,Passengers,40453
5,EWR,YTZ,PD,Passengers,39487
5,ORD,FRA,LH,Passengers,39328
5,SFO,CDG,AF,Passengers,39201
5,JFK,MEX,AM,Passengers,39037
5,LAX,GDL,Y4,Passengers,38259
5,ATL,NAS,DL,Passengers,37860
5,LAX,FRA,LH,Passengers,37470
5,JFK,MAD,IB,Passengers,37456
5,EWR,TLV,UA,Passengers,37358
5,IAH,MEX,UA,Passengers,36529
5,BOS,DUB,EI,Passengers,36331
5,JFK,DOH,QR,Passengers,36129
5,MCO,MAN,VS,Passengers,35946
5,LAS,YYZ,RV,Passengers,35702
5,DFW,MEX,AA,Passengers,34895
5,ATL,MEX,DL,Passengers,34815
5,JFK,PEK,CA,Passengers,34716
5,JFK,PVG,MU,Passengers,34612
5,JFK,DUB,EI,Passengers,34033
5,ORD,DUB,EI,Passengers,33958
5,LAX,AMS,KL,Passengers,33861
5,ATL,MBJ,DL,Passengers,33811
5,JFK,TLV,LY,Passengers,33761
5,JFK,BOG,AV,Passengers,33691
5,MIA,GRU,AA,Passengers,33372
5,LAX,CAN,CZ,Passengers,33173
5,LAX,PVG,MU,Passengers,33042
5,ORD,YYZ,AC,Passengers,32797
5,IAD,LHR,UA,Passengers,32203
5,EWR,CUN,UA,Passengers,31982
5,IAD,LHR,BA,Passengers,31845
5,MCO,LGW,BA,Passengers,31842
5,DFW,SJD,AA,Passengers,31724
5,SFO,MNL,PR,Passengers,31687
5,CLT,CUN,AA,Passengers,31528
5,CLT,MBJ,AA,Passengers,31502
5,ATL,PUJ,DL,Passengers,31502
5,SFO,FRA,UA,Passengers,31424
5,SFO,AMS,KL,Passengers,31296
5,ORD,LHR,UA,Passengers,31223
5,MCO,YYZ,RV,Passengers,31221
5,MIA,MAD,IB,Passengers,31057
5,ATL,CDG,DL,Passengers,30948
5,IAD,FRA,LH,Passengers,30623
5,LAX,YVR,AC,Passengers,30491
5,LAS,YYC,WS,Passengers,30475
5,JFK,PUJ,B6,Passengers,30238
5,MIA,EZE,AA,Passengers,30020
5,LAX,LHR,AA,Passengers,29910
5,SFO,LHR,UA,Passengers,29787
5,GUM,ICN,KE,Passengers,29494
5,MIA,SDQ,AA,Passengers,29241
5,CLT,PUJ,AA,Passengers,29132
5,JFK,AMS,DL,Passengers,29000
5,IAD,CDG,AF,Passengers,28890
5,MIA,BOG,AV,Passengers,28740
5,BOS,FRA,LH,Passengers,28527
5,JFK,SDQ,DL,Passengers,28474
5,LAX,MEL,QF,Passengers,28387
5,LAX,YVR,WS,Passengers,28352
5,JFK,MXP,EK,Passengers,28232
5,JFK,STI,DL,Passengers,28199
5,GUM,NRT,UA,Passengers,28167
5,CLT,LHR,AA,Passengers,28105
5,SFO,ICN,KE,Passengers,27931
5,DFW,NRT,AA,Passengers,27896
5,LGA,YUL,KV,Passengers,27864
5,ORD,FRA,UA,Passengers,27827
5,JFK,ICN,OZ,Passengers,27714
5,MIA,SCL,LA,Passengers,27674
5,ORD,MUC,LH,Passengers,27527
5,LAX,MEX,AM,Passengers,27517
5,SFO,PVG,UA,Passengers,27488
5,JFK,MEX,4O,Passengers,27390
5,MIA,PUJ,AA,Passengers,27381
5,SEA,AMS,DL,Passengers,27290
5,SFO,FRA,LH,Passengers,27278
5,JFK,KIN,B6,Passengers,27276
5,LAX,AKL,NZ,Passengers,27240
5,FLL,YUL,RV,Passengers,27194
5,LAX,LHR,VS,Passengers,27191
5,IAH,FRA,LH,Passengers,27169
5,BOS,AMS,DL,Passengers,27132
5,ATL,LHR,DL,Passengers,26972
5,LAX,SYD,QF,Passengers,26869
5,EWR,YYZ,KV,Passengers,26765
5,JFK,AUH,EY,Passengers,26764
5,MIA,LIM,LP,Passengers,26724
5,JFK,PTY,CM,Passengers,26640
5,JFK,ZRH,LX,Passengers,26539
5,HNL,NRT,NH,Passengers,26535
5,ORD,YVR,UA,Passengers,26452
5,IAD,FRA,UA,Passengers,26276
5,SEA,LHR,BA,Passengers,26273
5,SFO,DXB,EK,Passengers,26085
5,LAX,MUC,LH,Passengers,26051
5,JFK,CAN,CZ,Passengers,25864
5,IAH,SJD,UA,Passengers,25827
5,MIA,FRA,LH,Passengers,25589
5,SFO,SIN,UA,Passengers,25461
5,PHX,SJD,AA,Passengers,25376
5,MIA,SJO,AA,Passengers,25248
5,MIA,EZE,AR,Passengers,25110
5,FLL,HAV,WN,Passengers,24834
5,SFO,PEK,CA,Passengers,24812
5,EWR,LHR,BA,Passengers,24763
5,LAX,PTY,CM,Passengers,24488
5,BOS,LHR,VS,Passengers,24461
5,MIA,MEX,AA,Passengers,24361
5,MIA,MBJ,AA,Passengers,24192
5,SFO,YVR,UA,Passengers,24038
5,LAX,MEX,DL,Passengers,24012
5,PHL,LHR,AA,Passengers,23863
5,SFO,LHR,VS,Passengers,23802
5,BOS,YYZ,AC,Passengers,23736
5,IAD,DXB,EK,Passengers,23726
5,ORD,YYZ,UA,Passengers,23664
5,HNL,HND,HA,Passengers,23536
5,JFK,LHR,DL,Passengers,23395
5,IAH,LHR,BA,Passengers,23232
5,FLL,NAS,B6,Passengers,23074
5,DFW,PVR,AA,Passengers,22945
5,FLL,YYZ,RV,Passengers,22927
5,LAX,NRT,NH,Passengers,22800
5,ATL,SJO,DL,Passengers,22728
5,IAH,LHR,UA,Passengers,22606
5,MIA,YYZ,AA,Passengers,22493
5,IAH,MTY,YV,Passengers,22359
5,IAD,SAL,TA,Passengers,22338
5,DTW,CDG,DL,Passengers,22199
5,DFW,YVR,AA,Passengers,22181
5,MCO,YYZ,WS,Passengers,22089
5,LAX,CUN,UA,Passengers,21957
5,JFK,CUN,DL,Passengers,21934
5,MIA,YYZ,RV,Passengers,21887
5,MIA,LIM,AA,Passengers,21752
5,ORD,WAW,LO,Passengers,21682
5,MIA,BOG,AA,Passengers,21679
5,EWR,AUA,UA,Passengers,21665
5,EWR,CPH,SK,Passengers,21515
5,LAX,CDG,DY,Passengers,21461
5,ATL,FCO,DL,Passengers,21455
5,ORD,AUH,EY,Passengers,21371
5,ORD,CUN,UA,Passengers,21118
5,SEA,YVR,QX,Passengers,21111
5,LAX,SAL,TA,Passengers,20981
5,LAS,YYZ,WS,Passengers,20910
5,EWR,CDG,UA,Passengers,20906
5,EWR,PUJ,UA,Passengers,20873
5,MIA,NAS,YX,Passengers,20861
5,LAX,DXB,EK,Passengers,20824
5,SJU,SDQ,B6,Passengers,20755
5,FLL,VCP,AD,Passengers,19578
5,MIA,CDG,AF,Passengers,20712
5,TPA,YYZ,RV,Passengers,20680
5,JFK,MAN,VS,Passengers,20673
5,ATL,ICN,KE,Passengers,20629
5,JFK,PUJ,DL,Passengers,20559
5,BOS,KEF,FI,Passengers,20496
5,SEA,YVR,CP,Passengers,20481
5,IAH,PTY,UA,Passengers,20456
5,HNL,KIX,D7,Passengers,20425
5,PHL,MBJ,AA,Passengers,20343
5,MIA,GYE,AA,Passengers,20317
5,MIA,KIN,AA,Passengers,20271
5,DEN,CUN,UA,Passengers,20135
5,ORD,IST,TK,Passengers,20090
5,DTW,LHR,DL,Passengers,20085
5,JFK,CDG,SE,Passengers,20026
5,MCO,FRA,LH,Passengers,20005
5,DFW,SYD,QF,Passengers,19995
5,DEN,FRA,LH,Passengers,19933
5,EWR,FRA,LH,Passengers,19869
5,ATL,AMS,KL,Passengers,19808
5,LAX,PPT,TN,Passengers,19796
5,ATL,MAN,VS,Passengers,19735
5,SEA,DXB,EK,Passengers,19734
5,MIA,GUA,AA,Passengers,19671
5,EWR,BOM,UA,Passengers,19667
5,JFK,FRA,SQ,Passengers,19660
5,EWR,ATH,EK,Passengers,19618
5,ORD,DOH,QR,Passengers,19498
5,SEA,TPE,BR,Passengers,19452
5,MIA,PAP,AA,Passengers,19372
5,SEA,FRA,LH,Passengers,19310
5,HNL,ICN,KE,Passengers,19289
5,JFK,GRU,JJ,Passengers,19287
5,IAH,DXB,EK,Passengers,19249
5,GUM,ICN,LJ,Passengers,19244
5,ATL,YUL,9E,Passengers,19193
5,SFO,IST,TK,Passengers,19152
5,BOS,LGW,DI,Passengers,19146
5,BOS,YTZ,PD,Passengers,19136
5,SWF,DUB,D8,Passengers,19131
5,JFK,WAW,LO,Passengers,19102
5,ATL,GUA,DL,Passengers,19099
5,SFO,ICN,UA,Passengers,19071
5,LAS,LHR,BA,Passengers,19057
5,IAH,IST,TK,Passengers,18985
5,LAX,LGW,DI,Passengers,18917
5,ORD,ZRH,LX,Passengers,18844
5,LAX,ZRH,LX,Passengers,18836
5,EWR,SDQ,UA,Passengers,18812
5,DFW,DXB,EK,Passengers,18758
5,LAX,TPE,CI,Passengers,18753
5,BOS,DOH,QR,Passengers,18747
5,PHL,LHR,BA,Passengers,18744
5,JFK,MAD,DY,Passengers,18734
5,JFK,TPE,BR,Passengers,18729
5,PHL,CUN,AA,Passengers,18724
5,JFK,CDG,DY,Passengers,18673
5,IAH,GUA,UA,Passengers,18626
5,JFK,AMS,DY,Passengers,18573
5,IAH,TPE,BR,Passengers,18565
5,MSP,YWG,DL,Passengers,18544
5,EWR,FCO,DY,Passengers,18538
5,DEN,LHR,BA,Passengers,18530
5,SFO,TPE,UA,Passengers,18505
5,LAX,IST,TK,Passengers,18480
5,MIA,BGI,AA,Passengers,18471
5,IAH,SAL,UA,Passengers,18450
5,LAX,SJD,DL,Passengers,18424
5,MIA,ZRH,LX,Passengers,18386
5,GUM,ICN,7C,Passengers,18386
5,JFK,KBP,PS,Passengers,18371
5,IAH,SJO,UA,Passengers,18359
5,JFK,BGI,B6,Passengers,18336
5,SFO,ZRH,LX,Passengers,18336
5,SFO,TPE,CI,Passengers,18316
5,SFO,HKG,UA,Passengers,18287
5,MCO,MAN,MT,Passengers,18272
5,IAD,DOH,QR,Passengers,18266
5,LAS,YVR,WS,Passengers,18243
5,CLT,NAS,AA,Passengers,18188
5,EWR,DUB,UA,Passengers,18138
5,ORD,MEX,4O,Passengers,18132
5,LAX,YYZ,WS,Passengers,18080
5,DFW,GDL,AA,Passengers,18018
5,PHL,FRA,LH,Passengers,17968
5,PHX,LHR,BA,Passengers,17958
5,DFW,DOH,QR,Passengers,17951
5,EWR,BOM,AI,Passengers,17907
5,ORD,YUL,KV,Passengers,17891
5,DTW,ICN,DL,Passengers,17860
5,IAD,PTY,CM,Passengers,17807
5,JFK,DEL,AI,Passengers,17742
5,AUS,LHR,BA,Passengers,17721
5,BOS,DXB,EK,Passengers,17712
5,DTW,PVG,DL,Passengers,17703
5,EWR,HKG,UA,Passengers,17663
5,JFK,KWI,KU,Passengers,17612
5,MSP,YVR,DL,Passengers,17588
5,DEN,YVR,UA,Passengers,17561
5,LAX,SVO,SU,Passengers,17558
5,ORD,DEL,AI,Passengers,17543
5,EWR,FRA,UA,Passengers,17458
5,EWR,MEX,UA,Passengers,17457
5,EWR,NRT,UA,Passengers,17428
5,MIA,IST,TK,Passengers,17425
5,JFK,GRU,AA,Passengers,17360
5,LAS,YUL,RV,Passengers,17348
5,SFO,MEX,AM,Passengers,17344
5,MCO,VCP,AD,Passengers,16830
5,EWR,TLV,LY,Passengers,17309
5,ORD,DXB,EK,Passengers,17293
5,SFO,TLV,UA,Passengers,17267
5,MIA,UIO,AA,Passengers,17256
5,MIA,AUA,AA,Passengers,17222
5,LAX,BNE,QF,Passengers,17210
5,IAD,ADD,ET,Passengers,17201
5,HOU,CUN,WN,Passengers,17187
5,DFW,GRU,AA,Passengers,17167
5,IAD,AMS,KL,Passengers,17127
5,IAD,KEF,FI,Passengers,17113
5,LAX,LHR,NZ,Passengers,17068
5,SFO,SIN,SQ,Passengers,17055
5,BOS,CDG,AF,Passengers,17042
5,BWI,CUN,WN,Passengers,17041
5,CLT,YYZ,OH,Passengers,17008
5,JFK,CUN,B6,Passengers,16979
5,JFK,CDG,DL,Passengers,16936
5,JFK,MUC,LH,Passengers,16932
5,FLL,PAP,B6,Passengers,16892
5,BWI,MBJ,WN,Passengers,16860
5,IAD,IST,TK,Passengers,16842
5,ORD,MAD,IB,Passengers,16841
5,JFK,LGW,BA,Passengers,16834
5,ORD,MEX,AM,Passengers,16828
5,ATL,ICN,DL,Passengers,16792
5,ATL,GRU,DL,Passengers,16792
5,EWR,MUC,LH,Passengers,16728
5,LAX,SYD,VA,Passengers,16726
5,EWR,BCN,UA,Passengers,16704
5,MIA,MEX,AM,Passengers,16678
5,IAH,LIR,UA,Passengers,16638
5,DFW,HKG,AA,Passengers,16543
5,ATL,DOH,QR,Passengers,16533
5,SPN,ICN,7C,Passengers,16528
5,ATL,PVG,DL,Passengers,16507
5,FLL,KIN,B6,Passengers,16499
5,JFK,LIM,LA,Passengers,16486
5,JFK,POS,BW,Passengers,16476
5,JFK,YYZ,9E,Passengers,16458
5,JFK,ORY,AF,Passengers,16450
5,LAX,HKG,AA,Passengers,16445
5,CLT,AUA,AA,Passengers,16430
5,ATL,JNB,DL,Passengers,16428
5,TPA,LGW,BA,Passengers,16426
5,EWR,DUB,EI,Passengers,16388
5,BOS,IST,TK,Passengers,16380
5,SFO,PVG,MU,Passengers,16369
5,PHL,PUJ,AA,Passengers,16359
5,ORD,AMS,KL,Passengers,16328
5,LAX,VIE,OS,Passengers,16316
5,MIA,POS,AA,Passengers,16310
5,JFK,MXP,DL,Passengers,16304
5,HNL,KIX,HA,Passengers,15401
5,DTW,NRT,DL,Passengers,16224
5,IAD,PEK,CA,Passengers,16205
